longitude,latitude
121.446,31.216
121.544,31.292
121.505,31.282
121.489,31.259
121.451,31.265
121.411,31.241
121.429,31.246
121.451,31.228
121.487,31.308000000000003
121.42,31.407
121.45,31.185
121.354,31.28
121.5,31.223000000000006
121.52,31.319000000000006
121.484,31.406
121.492,31.341
121.45,31.293000000000006
121.477,31.229
121.523,31.28
121.432,31.151
121.325,31.238000000000003
121.521,31.123
121.461,31.198
121.438,31.221
121.49,31.331
121.458,31.259
121.457,31.232
121.402,31.267
121.483,31.213
121.506,31.321
121.477,31.303
121.501,31.258000000000006
121.477,31.291
121.465,31.31
121.496,31.304
121.491,31.342
121.511,31.304
121.49,31.313
121.433,31.103
121.477,31.225
121.542,31.324
121.487,31.409
121.328,31.289
121.535,31.3
121.457,31.21
121.47,31.304
121.49,31.312
121.477,31.295
121.479,31.237
121.414,31.272
121.506,31.321
121.46,31.2
121.494,31.204
121.526,31.191
121.422,31.274
121.494,31.308000000000003
121.522,31.146
121.444,31.208
121.538,31.313
121.459,31.268
121.379,31.126
121.466,31.203000000000007
121.39,31.291
121.577,31.246
121.528,31.066
121.475,31.27
121.396,31.318
121.524,31.328000000000007
121.453,31.27
121.532,31.322
121.403,31.13
121.527,31.315
121.408,31.107
121.381,31.157
121.393,31.247
121.329,31.233
121.471,31.271
121.438,31.15
121.409,31.229
121.54,31.306
121.45,31.197
121.483,31.32
121.496,31.27
121.441,31.177
121.485,31.174
121.67,31.234
121.508,31.268
121.483,31.32
121.425,31.303
121.355,31.295
121.331,31.305
121.516,31.274
121.381,31.317
121.46,31.295
121.445,31.133000000000006
121.402,31.209
121.461,31.274
121.452,31.185
121.39,31.269
121.452,31.236
121.494,31.261
121.343,31.261
121.285,31.135
121.455,31.279
121.44,31.213
121.459,31.277
121.313,31.246
121.375,31.314
121.391,31.269
121.482,31.258000000000006
121.476,31.239
121.536,31.328000000000007
121.54,31.281
121.587,31.269
121.453,31.27
121.538,31.319000000000006
121.38,31.178
121.522,31.252
121.36,31.233
121.524,31.293000000000006
121.456,31.271
121.525,31.327
121.432,31.249
121.45,31.293000000000006
121.488,31.292
121.534,31.331
121.468,31.308000000000003
121.537,31.289
121.462,31.261
121.424,31.363000000000003
121.437,31.318
121.482,31.288
121.355,31.169
121.538,31.31
121.367,31.237
121.34,31.279
121.43,31.203000000000007
121.38,31.283
121.296,31.295
121.444,31.208
121.452,31.275
121.376,31.271
121.34,31.266
121.407,31.179
121.393,31.12
121.478,31.32
121.408,31.191
121.385,31.166
121.449,31.303
121.439,31.276
121.296,31.268
121.537,31.258000000000006
121.479,31.272
121.537,31.264
121.363,31.182
121.41,31.232
121.484,31.251
121.48,31.304
121.52,31.179
121.481,31.32
121.408,31.178
121.457,31.247
121.457,31.119
121.48,31.259
121.522,31.179
121.421,31.143
121.436,31.149
121.439,31.15
121.447,31.227
121.448,31.204
121.47,31.325
121.521,31.32
121.461,31.302
121.39,31.088
121.384,31.249
121.41,31.12
121.418,31.256
121.525,31.322
121.471,31.243
121.49,31.202
121.512,31.28
121.452,31.235
121.399,31.281
121.465,31.204
121.455,31.182
121.407,31.251
121.414,31.302
121.393,31.27
121.463,31.194000000000006
121.337,31.293000000000006
121.475,31.264
121.414,31.212
121.485,31.306
121.416,31.288
121.546,31.289
121.441,31.233
121.509,31.27
121.458,31.192
121.54,31.298
121.469,31.285
121.299,31.269
121.384,31.145
121.381,31.248
121.474,31.26
121.482,31.289
121.436,31.198
121.36,31.231
121.358,31.218000000000004
121.509,31.265
121.307,31.262
121.433,31.263
121.313,31.201
121.31,31.117
121.443,31.314
121.509,31.291
121.392,31.254
121.413,31.141
121.358,31.219
121.479,31.22
121.521,31.275
121.428,31.232
121.42,31.197
121.432,31.216
121.323,31.303
121.533,31.268
121.433,31.259
121.473,31.221
121.519,31.282
121.401,31.131
121.502,31.254
121.423,31.244
121.446,31.319000000000006
121.461,31.173
121.362,31.2
121.424,31.183000000000003
121.53,31.318
121.479,31.279
121.428,31.211
121.4,31.207
121.404,31.231
121.433,31.151
121.361,31.219
121.543,31.308000000000003
121.456,31.196
121.375,31.316
121.521,31.209
121.5,31.336
121.367,31.214
121.555,31.183000000000003
121.426,31.205
121.414,31.151
121.536,31.295
121.458,31.287
121.503,31.293000000000006
121.47,31.19
121.416,31.215
121.561,31.25
121.439,31.141
121.485,31.313
121.462,31.221
121.447,31.287
121.528,31.143
121.432,31.346
121.41,31.171
121.381,31.108
121.427,31.184
121.383,31.11
121.453,31.333
121.459,31.268
121.538,31.319000000000006
121.516,31.266
121.401,31.104
121.396,31.333
121.435,31.286
121.406,31.283
121.531,31.323
121.474,31.32
121.482,31.226
121.365,31.347
121.385,31.138
121.466,31.263
121.36,31.22
121.429,31.246
121.388,31.026
121.391,31.236
121.397,31.285
121.371,31.231
121.457,31.225
121.337,31.148000000000003
121.551,31.294
121.428,31.303
121.48,31.286
121.371,31.345
121.468,31.264
121.417,31.293000000000006
121.364,31.246
121.544,31.335
121.523,31.313
121.395,31.231
121.489,31.217
121.399,31.228
121.462,31.198
121.442,31.222
121.488,31.308000000000003
121.424,31.28
121.353,31.344
121.511,31.317
121.49,31.318
121.513,31.302
121.496,31.346
121.413,31.146
121.497,31.261
121.53,31.273000000000003
121.448,31.247
121.525,31.316
121.553,31.279
121.513,31.195
121.4,31.157
121.411,31.27
121.55,31.27
121.476,31.201
121.531,31.28
121.414,31.283
121.378,31.253
121.506,31.265
121.483,31.255
121.483,31.259
121.459,31.329
121.435,31.259
121.33,31.137
121.532,31.269
121.402,31.172
121.439,31.229
121.493,31.347
121.578,31.282
121.462,31.339
121.409,31.279
121.474,31.218000000000004
121.435,31.252
121.469,31.262
121.473,31.274
121.489,31.32
121.543,31.29
121.312,31.308000000000003
121.455,31.204
121.489,31.26
121.536,31.321
121.439,31.277
121.472,31.192
121.469,31.297
121.307,31.268
121.429,31.256
121.45,31.193
121.428,31.273000000000003
121.441,31.263
121.503,31.281
121.364,31.234
121.394,31.178
121.501,31.38
121.455,31.199
121.519,31.279
121.531,31.214
121.494,31.161
121.457,31.267
121.529,31.279
121.544,31.293000000000006
121.415,31.099
121.448,31.192
121.535,31.294
121.488,31.204
121.38,31.186
121.485,31.312
121.374,31.261
121.373,31.322
121.469,31.232
121.46,31.206
121.514,31.278
121.423,31.187
121.412,31.191
121.485,31.333
121.387,31.124
121.551,31.279
121.494,31.285
121.449,31.293000000000006
121.386,31.204
121.491,31.218000000000004
121.523,31.318
121.413,31.223000000000006
121.507,31.264
121.483,31.246
121.52,31.294
121.491,31.343000000000004
121.5,31.308000000000003
121.408,31.283
121.442,31.274
121.472,31.304
121.498,31.086
121.433,31.353
121.321,31.126
121.531,31.27
121.533,31.314
121.533,31.324
121.355,31.246
121.445,31.141
121.414,31.303
121.459,31.192
121.445,31.215
121.358,31.218000000000004
121.478,31.232
121.353,31.164
121.455,31.271
121.454,31.322
121.453,31.289
121.522,31.289
121.484,31.181
121.348,31.155
121.444,31.298
121.311,31.175
121.513,31.285
121.484,31.247
121.406,31.203000000000007
121.501,31.335
121.449,31.31
121.346,31.258000000000006
121.364,31.234
121.456,31.247
121.464,31.232
121.428,31.242
121.356,31.363000000000003
121.429,31.144
121.413,31.302
121.447,31.161
121.55,31.291
121.538,31.313
121.449,31.221
121.487,31.304
121.449,31.251
121.476,31.238000000000003
121.522,31.29
121.327,31.242
121.377,31.271
121.397,31.282
121.497,31.346
121.512,31.25
121.493,31.25
121.345,31.286
121.417,31.261
121.447,31.236
121.376,31.109
121.506,31.321
121.363,31.254
121.458,31.167
121.383,31.215
121.384,31.31
121.491,31.331
121.484,31.172
121.456,31.193
121.374,31.182
121.59,31.244
121.376,31.108
121.485,31.214
121.441,31.192
121.428,31.25
121.591,31.336
121.534,31.266
121.517,31.279
121.536,31.201
121.533,31.305
121.47,31.19
121.513,31.25
121.473,31.22
121.455,31.318
121.488,31.316
121.357,31.347
121.325,31.253
121.486,31.211
121.479,31.307
121.44,31.313
121.467,31.23
121.524,31.272
121.314,31.271
121.396,31.213
121.411,31.15
121.434,31.233
121.476,31.21
121.461,31.193
121.431,31.276
121.53,31.166
121.466,31.338
121.512,31.301
121.529,31.301
121.421,31.201
121.506,31.268
121.533,31.305
121.508,31.28
121.438,31.34
121.541,31.267
121.465,31.227
121.42,31.255
121.534,31.318
121.462,31.171
121.398,31.309
121.457,31.25
121.369,31.207
121.514,31.283
121.371,31.126
121.531,31.321
121.506,31.276
121.373,31.247
121.42,31.277
121.414,31.213
121.49,31.202
121.494,31.246
121.507,31.271
121.404,31.141
121.493,31.301
121.584,31.246
121.439,31.248
121.469,31.325
121.489,31.245
121.413,31.303
121.277,31.228
121.436,31.193
121.471,31.243
121.46,31.301
121.527,31.307
121.321,31.294
121.532,31.26
121.472,31.32
121.492,31.312
121.319,31.29
121.485,31.306
121.441,31.233
121.443,31.221
121.526,31.331
121.478,31.269
121.545,31.295
121.383,31.256
121.49,31.199
121.506,31.276
121.485,31.23
121.592,31.3
121.555,31.23
121.471,31.2
121.457,31.282
121.411,31.23
121.478,31.269
121.408,31.129
121.471,31.336
121.516,31.219
121.559,31.21
121.35,31.282
121.41,31.196
121.44,31.183000000000003
121.446,31.229
121.404,31.26
121.433,31.355
121.526,31.252
121.525,31.318
121.488,31.382
121.424,31.136
121.49,31.307
121.347,31.257
121.496,31.343000000000004
121.492,31.223000000000006
121.487,31.235
121.468,31.264
121.382,31.27
121.524,31.297
121.428,31.165
121.442,31.178
121.424,31.14
121.445,31.279
121.364,31.211
121.524,31.328000000000007
121.437,31.238000000000003
121.38,31.233
121.517,31.3
121.496,31.281
121.404,31.211
121.52,31.198
121.386,31.214
121.448,31.306
121.482,31.228
121.41,31.133000000000006
121.509,31.274
121.476,31.223000000000006
121.46,31.159
121.428,31.251
121.498,31.276
121.483,31.166
121.506,31.302
121.456,31.265
121.423,31.283
121.435,31.168000000000006
121.482,31.282
121.385,31.315
121.474,31.223000000000006
121.451,31.138
121.417,31.272
121.382,31.16
121.581,31.256
121.473,31.294
121.4,31.261
121.413,31.302
121.452,31.157
121.543,31.286
121.452,31.336
121.404,31.286
121.428,31.186
121.435,31.153
121.59,31.27
121.455,31.271
121.535,31.331
121.407,31.217
121.533,31.295
121.395,31.347
121.428,31.176
121.349,31.27
121.322,31.308000000000003
121.446,31.266
121.493,31.267
121.42,31.086
121.462,31.312
121.477,31.199
121.444,31.239
121.431,31.187
121.456,31.271
121.463,31.202
121.532,31.322
121.493,31.294
121.4,31.241
121.533,31.269
121.411,31.289
121.376,31.158
121.434,31.201
121.408,31.234
121.485,31.255
121.404,31.242
121.511,31.262
121.484,31.306
121.446,31.319000000000006
121.493,31.315
121.488,31.271
121.363,31.255
121.525,31.293000000000006
121.5,31.181
121.403,31.178
121.442,31.254
121.478,31.297
121.484,31.181
121.481,31.207
121.412,31.212
121.504,31.304
121.423,31.273000000000003
121.507,31.233
121.544,31.283
121.361,31.221
121.539,31.328000000000007
121.523,31.29
121.447,31.158
121.487,31.289
121.456,31.214
121.506,31.285
121.492,31.311
121.432,31.304
121.364,31.253
121.529,31.252
121.498,31.258000000000006
121.496,31.282
121.366,31.237
121.402,31.231
121.464,31.232
121.512,31.301
121.508,31.262
121.539,31.161
121.406,31.265
121.467,31.303
121.476,31.328000000000007
121.451,31.274
121.31,31.215
121.355,31.132
121.418,31.362
121.535,31.262
121.506,31.282
121.528,31.287
121.458,31.259
121.493,31.336
121.483,31.32
121.454,31.273000000000003
121.438,31.24
121.325,31.24
121.381,31.261
121.366,31.256
121.384,31.231
121.53,31.318
121.381,31.314
121.517,31.212
121.411,31.209
121.385,31.206
121.482,31.264
121.315,31.298
121.32,31.138
121.32,31.24
121.476,31.239
121.382,31.152
121.468,31.207
121.413,31.359
121.416,31.293000000000006
121.529,31.286
121.491,31.249
121.538,31.286
121.348,31.172
121.531,31.271
121.528,31.336
121.483,31.289
121.384,31.242
121.432,31.151
121.499,31.29
121.433,31.201
121.431,31.15
121.477,31.277
121.492,31.28
121.437,31.174
121.475,31.317
121.547,31.288
121.414,31.272
121.33,31.263
121.436,31.239
121.445,31.323
121.511,31.302
121.41,31.289
121.426,31.136
121.478,31.269
121.435,31.259
121.538,31.271
121.443,31.251
121.519,31.182
121.492,31.308000000000003
121.539,31.169
121.46,31.221
121.446,31.171
121.553,31.271
121.482,31.268
121.492,31.266
121.544,31.285
121.385,31.315
121.429,31.246
121.522,31.289
121.531,31.288
121.467,31.303
121.597,31.258000000000006
121.46,31.203000000000007
121.487,31.235
121.473,31.287
121.516,31.304
121.389,31.256
121.458,31.17
121.541,31.321
121.527,31.328000000000007
121.45,31.308000000000003
121.462,31.34
121.404,31.164
121.402,31.25
121.588,31.279
121.432,31.215
121.43,31.148000000000003
121.443,31.207
121.417,31.219
121.524,31.297
121.469,31.205
121.398,31.216
121.45,31.344
121.519,31.313
121.496,31.27
121.531,31.323
121.378,31.314
121.521,31.23
121.507,31.328000000000007
121.47,31.208
121.408,31.127
121.456,31.19
121.394,31.259
121.43,31.221
121.396,31.232
121.311,31.155
121.422,31.282
121.482,31.28
121.427,31.223000000000006
121.525,31.318
121.309,31.143
121.427,31.277
121.477,31.198
121.555,31.244
121.494,31.202
121.427,31.268
121.971,30.88
121.448,31.306
121.54,31.192
121.394,31.271
121.397,31.17
121.424,31.393
121.472,31.198
121.431,31.246
121.381,31.137
121.538,31.271
121.334,31.267
121.532,31.323
121.502,31.221
121.381,31.243
121.491,31.245
121.542,31.27
121.482,31.226
121.519,31.314
121.434,31.131
121.516,31.197
121.323,31.295
121.469,31.249
121.48,31.198
121.478,31.261
121.495,31.269
121.387,31.07
121.476,31.2
121.426,31.271
121.414,31.2
121.445,31.279
121.513,31.302
121.408,31.247
121.512,31.259
121.484,31.252
121.515,31.29
121.518,31.274
121.369,31.14
121.377,31.314
121.492,31.311
121.427,31.229
121.478,31.269
121.45,31.334
121.4,31.107
121.477,31.287
121.444,31.259
121.486,31.273000000000003
121.475,31.289
121.471,31.199
121.4,31.13
121.433,31.218000000000004
121.457,31.213
121.471,31.302
121.513,31.26
121.484,31.248
121.374,31.313
121.427,31.21
121.442,31.225
121.4,31.177
121.422,31.155
121.47,31.215
121.366,31.348000000000006
121.338,31.171
121.481,31.296
121.471,31.173
121.375,31.298
121.351,31.283
121.514,31.298
121.387,31.212
121.505,31.219
121.42,31.205
121.524,31.328000000000007
121.474,31.304
121.428,31.261
121.466,31.21
121.315,31.239
121.516,31.217
121.472,31.32
121.443,31.157
121.475,31.183000000000003
121.524,31.328000000000007
121.428,31.231
121.348,31.281
121.423,31.145
121.448,31.228
121.541,31.314
121.474,31.215
121.524,31.267
121.325,31.238000000000003
121.446,31.338
121.611,31.3
121.508,31.272
121.532,31.297
121.538,31.326
121.5,31.352
121.395,31.124
121.484,31.32
121.532,31.322
121.535,31.331
121.371,31.346
121.413,31.136
121.46,31.33
121.362,31.339
121.402,31.211
121.432,31.277
121.498,31.281
121.532,31.312
121.478,31.311
121.421,31.272
121.492,31.262
121.415,31.22
121.382,31.171
121.449,31.292
121.531,31.322
121.515,31.268
121.443,31.266
121.474,31.287
121.423,31.264
121.474,31.304
121.482,31.218000000000004
121.481,31.204
121.508,31.309
121.536,31.212
121.454,31.199
121.398,31.217
121.451,31.172
121.482,31.282
121.474,31.207
121.37,31.176
121.491,31.315
121.487,31.326
121.382,31.158
121.352,31.18
121.319,31.288
121.322,31.263
121.479,31.311
121.427,31.194000000000006
121.414,31.169
121.362,31.131
121.431,31.136
121.405,31.183000000000003
121.415,31.283
121.39,31.269
121.53,31.302
121.439,31.253
121.453,31.199
121.519,31.277
121.483,31.254
121.413,31.222
121.461,31.23
121.385,31.143
121.422,31.216
121.405,31.274
121.378,31.278
121.312,31.233
121.365,31.249
121.458,31.239
121.504,31.212
121.539,31.287
121.546,31.276
121.382,31.161
121.489,31.202
121.491,31.244
121.483,31.29
121.429,31.36
121.418,31.3
121.399,31.214
121.545,31.295
121.427,31.335
121.465,31.211
121.494,31.302
121.488,31.258000000000006
121.492,31.279
121.367,31.237
121.472,31.223000000000006
121.422,31.243
121.459,31.257
121.411,31.234
121.447,31.285
121.476,31.206
121.536,31.328000000000007
121.444,31.288
121.401,31.264
121.553,31.27
121.544,31.291
121.482,31.289
121.484,31.236
121.475,31.282
121.486,31.302
121.467,31.279
121.508,31.312
121.541,31.192
121.448,31.173
121.475,31.283
121.537,31.331
121.428,31.276
121.532,31.323
121.537,31.144
121.477,31.231
121.407,31.204
121.334,31.268
121.398,31.299
121.345,31.286
121.467,31.273000000000003
121.529,31.336
121.5,31.336
121.448,31.294
121.422,31.331
121.54,31.297
121.51,31.308000000000003
121.53,31.283
121.434,31.365
121.528,31.301
121.391,31.275
121.484,31.295
121.508,31.268
121.288,31.195
121.366,31.221
121.443,31.207
121.476,31.297
121.513,31.303
121.471,31.303
121.361,31.219
121.481,31.203000000000007
121.493,31.338
121.429,31.168000000000006
121.367,31.236
121.519,31.325
121.45,31.145
121.408,31.241
121.447,31.272
121.431,31.161
121.441,31.303
121.584,31.276
121.482,31.248
121.395,31.276
121.408,31.263
121.496,31.264
121.431,31.252
121.53,31.286
121.467,31.204
121.318,31.137
121.502,31.292
121.457,31.21
121.491,31.244
121.479,31.213
121.466,31.337
121.547,31.288
121.484,31.32
121.518,31.205
121.49,31.298
121.484,31.285
121.5,31.344
121.432,31.136
121.44,31.257
121.403,31.284
121.506,31.268
121.404,31.289
121.459,31.202
121.344,31.216
121.346,31.144
121.475,31.235
121.379,31.16
121.49,31.331
121.397,31.265
121.423,31.291
121.518,31.275
121.412,31.302
121.395,31.166
121.453,31.279
121.4,31.244
121.435,31.193
121.452,31.315
121.328,31.257
121.458,31.212
121.494,31.215
121.479,31.272
121.441,31.225
121.43,31.221
121.357,31.249
121.507,31.329
121.487,31.25
121.456,31.215
121.377,31.298
121.534,31.309
121.528,31.258000000000006
121.557,31.278
121.554,31.305
121.464,31.272
121.388,31.251
121.491,31.204
121.482,31.289
121.416,31.243
121.369,31.208
121.533,31.295
121.493,31.255
121.527,31.278
121.334,31.226
121.416,31.215
121.257,31.106
121.478,31.251
121.507,31.313
121.429,31.212
121.491,31.346
121.548,31.265
121.514,31.026
121.322,31.317
121.297,31.31
121.297,31.208
121.507,31.268
121.32,31.241
121.474,31.29
121.511,31.304
121.381,31.312
121.469,31.207
121.518,31.271
121.489,31.259
121.348,31.16
121.36,31.218000000000004
121.532,31.305
121.484,31.32
121.421,31.279
121.432,31.257
121.445,31.166
121.519,31.197
121.342,31.26
121.425,31.288
121.443,31.266
121.423,31.25
121.369,31.071
121.478,31.278
121.427,31.263
121.502,31.308000000000003
121.544,31.311
121.371,31.346
121.455,31.263
121.405,31.204
121.489,31.211
121.424,31.224
121.412,31.23
121.437,31.34
121.433,31.243
121.676,31.264
121.441,31.306
121.507,31.313
121.503,31.249
121.463,31.253
121.374,31.313
121.422,31.264
121.471,31.241
121.372,31.129
121.339,31.256
121.519,31.31
121.352,31.179
121.532,31.331
121.334,31.267
121.347,31.257
121.497,31.268
121.488,31.266
121.491,31.304
121.496,31.247
121.45,31.308000000000003
121.463,31.189
121.499,31.272
121.49,31.287
121.473,31.271
121.309,31.248
121.402,31.131
121.358,31.216
121.478,31.271
121.463,31.225
121.401,31.276
121.457,31.241
121.454,31.313
121.402,31.264
121.541,31.289
121.507,31.216
121.468,31.287
121.428,31.197
121.453,31.235
121.421,31.285
121.374,31.233
121.444,31.244
121.496,31.281
121.487,31.254
121.431,31.16
121.489,31.244
121.475,31.231
121.516,31.28
121.483,31.274
121.452,31.171
121.353,31.256
121.518,31.291
121.472,31.197
121.414,31.351
121.47,31.208
121.503,31.256
121.347,31.182
121.359,31.259
121.451,31.317
121.491,31.159
121.534,31.305
121.493,31.33
121.368,31.26
121.507,31.316
121.518,31.258000000000006
121.412,31.302
121.418,31.167
121.486,31.216
121.527,31.309
121.433,31.134
121.53,31.328000000000007
121.315,31.135
121.404,31.276
121.429,31.323
121.424,31.28
121.416,31.244
121.387,31.25
121.459,31.195
121.44,31.139
121.484,31.257
121.484,31.306
121.427,31.332
121.521,31.315
121.481,31.266
121.48,31.346
121.531,31.217
121.4,31.261
121.475,31.236
121.498,31.217
121.432,31.131
121.459,31.253
121.458,31.295
121.376,31.314
121.442,31.28
121.457,31.154
121.377,31.312
121.411,31.151
121.538,31.291
121.537,31.318
121.413,31.303
121.35,31.221
121.443,31.209
121.524,31.328000000000007
121.437,31.188
121.594,31.261
121.498,31.264
121.458,31.25
121.432,31.174
121.408,31.21
121.319,31.309
121.535,31.287
121.457,31.271
121.414,31.276
121.48,31.302
121.462,31.32
121.542,31.27
121.478,31.233
121.532,31.297
121.533,31.321
121.348,31.287
121.519,31.317
121.436,31.218000000000004
121.456,31.196
121.532,31.315
121.493,31.279
121.512,31.302
121.435,31.284
121.441,31.246
121.488,31.155
121.407,31.266
121.445,31.212
121.522,31.317
121.466,31.316
121.4,31.157
121.361,31.243
121.47,31.285
121.502,31.308000000000003
121.44,31.294
121.421,31.196
121.406,31.184
121.455,31.155
121.342,31.255
121.339,31.26
121.486,31.274
121.435,31.163
121.418,31.29
121.481,31.262
121.485,31.237
121.492,31.285
121.461,31.23
121.417,31.217
121.399,31.284
121.451,31.16
121.488,31.251
121.406,31.283
121.467,31.304
121.431,31.246
121.399,31.244
121.438,31.171
121.483,31.257
121.49,31.279
121.354,31.285
121.466,31.256
121.483,31.32
121.561,31.207
121.409,31.18
121.378,31.259
121.55,31.225
121.461,31.198
121.537,31.292
121.374,31.321
121.448,31.298
121.458,31.216
121.432,31.226
121.537,31.295
121.45,31.245
121.498,31.118
121.465,31.239
121.39,31.269
121.507,31.303
121.415,31.176
121.392,31.275
121.478,31.271
121.533,31.233
121.493,31.186
121.567,31.251
121.432,31.368
121.467,31.303
121.506,31.302
121.311,31.151
121.458,31.256
121.482,31.268
121.506,31.199
121.445,31.172
121.488,31.284
121.503,31.165
121.45,31.263
121.513,31.303
121.437,31.34
121.521,31.316
121.388,31.24
121.4,31.261
121.371,31.316
121.487,31.211
121.581,31.256
121.518,31.276
121.39,31.269
121.465,31.286
121.359,31.211
121.465,31.277
121.481,31.204
121.459,31.235
121.481,31.32
121.499,31.142
121.47,31.193
121.54,31.311
121.5,31.274
121.381,31.176
121.435,31.235
121.546,31.224
121.467,31.239
121.439,31.215
121.487,31.298
121.52,31.295
121.437,31.318
121.48,31.307
121.428,31.269
121.507,31.265
121.491,31.254
121.479,31.302
121.52,31.294
121.478,31.27
121.45,31.26
121.423,31.274
121.497,31.276
121.463,31.25
121.472,31.319000000000006
121.301,31.272
121.422,31.264
121.545,31.32
121.443,31.198
121.448,31.21
121.507,31.162
121.428,31.245
121.513,31.303
121.388,31.108
121.4,31.261
121.412,31.23
121.501,31.28
121.274,31.32
121.39,31.088
121.48,31.264
121.484,31.323
121.496,31.275
121.425,31.225
121.391,31.23
121.35,31.22
121.377,31.237
121.384,31.166
121.49,31.306
121.386,31.292
121.494,31.343000000000004
121.461,31.253
121.446,31.262
121.559,31.276
121.381,31.233
121.372,31.214
121.436,31.26
121.425,31.25
121.389,31.252
121.448,31.33
121.388,31.194000000000006
121.487,31.369
121.518,31.275
121.416,31.293000000000006
121.393,31.126
121.292,31.268
121.481,31.21
121.446,31.21
121.49,31.256
121.466,31.297
121.506,31.265
121.547,31.29
121.538,31.316
121.374,31.104
121.423,31.211
121.311,31.238000000000003
121.502,31.286
121.497,31.276
121.458,31.191
121.532,31.303
121.426,31.236
121.416,31.293000000000006
121.452,31.279
121.316,31.231
121.39,31.269
121.382,31.109
121.531,31.304
121.541,31.321
121.466,31.225
121.38,31.31
121.509,31.289
121.45,31.224
121.447,31.324
121.397,31.329
121.476,31.199
121.534,31.267
121.493,31.32
121.473,31.193
121.373,31.356
121.418,31.272
121.48,31.299
121.575,31.247
121.483,31.251
121.436,31.236
121.453,31.326
121.529,31.324
121.449,31.188
121.445,31.165
121.433,31.103
121.354,31.245
121.413,31.239
121.437,31.295
121.442,31.21
121.443,31.213
121.484,31.304
121.44,31.313
121.44,31.292
121.453,31.232
121.433,31.123
121.431,31.262
121.419,31.159
121.517,31.308000000000003
121.423,31.122
121.528,31.324
121.556,31.202
121.44,31.257
121.383,31.166
121.384,31.26
121.468,31.316
121.456,31.218000000000004
121.483,31.221
121.514,31.317
121.413,31.17
121.469,31.238000000000003
121.419,31.196
121.52,31.296
121.459,31.32
121.428,31.241
121.442,31.297
121.43,31.177
121.41,31.27
121.489,31.32
121.403,31.24
121.405,31.216
121.464,31.274
121.496,31.328000000000007
121.527,31.264
121.415,31.217
121.461,31.323
121.514,31.29
121.499,31.306
121.395,31.232
121.526,31.285
121.441,31.234
121.426,31.26
121.437,31.205
121.627,31.198
121.467,31.265
121.455,31.186
121.453,31.17
121.413,31.234
121.338,31.264
121.449,31.188
121.479,31.226
121.481,31.205
121.474,31.248
121.443,31.242
121.394,31.26
121.51,31.263
121.414,31.207
121.444,31.202
121.419,31.205
121.493,31.282
121.491,31.317
121.316,31.316
121.415,31.248
121.372,31.359
121.353,31.244
121.455,31.267
121.335,31.268
121.532,31.323
121.478,31.235
121.524,31.264
121.456,31.27
121.428,31.186
121.527,31.261
121.379,31.36
121.403,31.307
121.506,31.282
121.397,31.169
121.408,31.19
121.54,31.294
121.387,31.25
121.446,31.171
121.5,31.28
121.262,31.188
121.518,31.273000000000003
121.441,31.188
121.41,31.119
121.534,31.261
121.35,31.241
121.403,31.291
121.521,31.315
121.427,31.392
121.482,31.294
121.414,31.18
121.453,31.247
121.459,31.217
121.317,31.294
121.484,31.294
121.485,31.249
121.5,31.222
121.489,31.276
121.501,31.286
121.498,31.266
121.419,31.289
121.386,31.269
121.399,31.209
121.602,31.284
121.44,31.257
121.559,31.228
121.355,31.185
121.455,31.197
121.509,31.289
121.491,31.228
121.461,31.274
121.436,31.269
121.442,31.33
121.372,31.185
121.435,31.267
121.481,31.254
121.426,31.131
121.434,31.201
121.479,31.227
121.434,31.27
121.462,31.265
121.411,31.18
121.407,31.113000000000003
121.534,31.284
121.505,31.341
121.403,31.279
121.439,31.215
121.45,31.156
121.441,31.331
121.363,31.183000000000003
121.491,31.331
121.54,31.192
121.426,31.172
121.452,31.127
121.443,31.278
121.432,31.163
121.47,31.234
121.516,31.192
121.383,31.246
121.358,31.226
121.534,31.324
121.438,31.34
121.459,31.247
121.429,31.246
121.509,31.277
121.386,31.293000000000006
121.507,31.268
121.442,31.223000000000006
121.442,31.243
121.437,31.177
121.372,31.132
121.388,31.277
121.408,31.189
121.433,31.174
121.372,31.36
121.486,31.3
121.47,31.264
121.544,31.291
121.376,31.162
121.506,31.276
121.411,31.136
121.384,31.31
121.506,31.303
121.396,31.281
121.435,31.125
121.431,31.262
121.425,31.246
121.484,31.238000000000003
121.363,31.254
121.383,31.161
121.393,31.201
121.294,31.268
121.447,31.261
121.406,31.242
121.338,31.224
121.507,31.265
121.471,31.253
121.398,31.276
121.484,31.294
121.508,31.312
121.483,31.292
121.474,31.315
121.454,31.322
121.49,31.258000000000006
121.417,31.208
121.432,31.214
121.419,31.188
121.356,31.129
121.44,31.207
121.466,31.332
121.385,31.215
121.321,31.126
121.429,31.261
121.479,31.239
121.535,31.254
121.54,31.179
121.47,31.288
121.371,31.313
121.516,31.218000000000004
121.455,31.256
121.365,31.206
121.487,31.253
121.485,31.296
121.416,31.303
121.542,31.323
121.455,31.229
121.477,31.316
121.385,31.254
121.358,31.218000000000004
121.447,31.121
121.447,31.345
121.426,31.292
121.475,31.337
121.438,31.34
121.429,31.208
121.447,31.225
121.412,31.196
121.531,31.311
121.371,31.32
121.489,31.306
121.468,31.203000000000007
121.482,31.172
121.52,31.296
121.423,31.281
121.46,31.26
121.477,31.205
121.573,31.347
121.479,31.269
